Wall time,Step,Value
1701747704.003249,76,0.0
1701747724.4648352,93,0.30000001192092896
1701747862.5505788,218,0.4000000059604645
1701747952.716546,296,0.20000000298023224
1701747978.598581,316,0.0
1701748044.418947,377,0.10000000149011612
1701748068.593096,399,0.0
1701748093.443629,422,0.0
1701748136.982542,454,0.10000000149011612
1701748158.4965792,464,0.10000000149011612
1701748223.8396008,525,0.0
1701748267.472127,558,0.6000000238418579
1701748502.246068,779,0.10000000149011612
1701748555.437846,825,0.10000000149011612
1701748714.8573608,971,0.30000001192092896
1701748737.304032,990,0.10000000149011612
1701748757.971553,1011,0.10000000149011612
1701748835.8534899,1077,0.20000000298023224
1701748888.0131872,1119,0.20000000298023224
1701748970.7236302,1195,0.0
1701749048.679822,1255,0.30000001192092896
1701749073.419942,1272,0.0
1701749100.006399,1299,0.10000000149011612
1701749128.0077891,1330,0.0
1701749188.371857,1387,0.20000000298023224
1701749219.844579,1418,0.30000001192092896
1701749248.4184918,1442,0.0
1701749299.621769,1479,0.0
1701749324.1268969,1498,0.10000000149011612
1701749403.338484,1558,0.10000000149011612
1701749505.247478,1636,0.30000001192092896
1701749553.448842,1667,0.0
1701749633.784134,1742,0.20000000298023224
1701749714.3003771,1807,0.10000000149011612
1701749855.498157,1913,0.30000001192092896
1701750126.994195,2136,0.20000000298023224
1701750209.002709,2203,0.20000000298023224
1701750298.773189,2288,0.10000000149011612
1701750323.577869,2302,0.30000001192092896
1701750509.156588,2438,0.10000000149011612
1701750535.9483788,2467,0.10000000149011612
1701750586.292437,2505,0.0
1701750705.7075222,2610,0.0
1701750970.650056,2690,0.0
1701751917.934988,2756,0.0
1701751981.306001,2797,0.10000000149011612
1701752101.874808,2872,0.0
1701752156.104224,2911,0.10000000149011612
1701752347.253799,3064,0.30000001192092896
1701752399.270745,3095,0.10000000149011612
1701752423.8321211,3121,0.10000000149011612
1701752447.407179,3140,0.20000000298023224
1701752529.064384,3200,0.10000000149011612
1701761447.55455,3373,0.10000000149011612
1701761470.1377878,3396,0.10000000149011612
1701761543.250604,3466,0.20000000298023224
1701761603.8498719,3508,0.0
1701761646.662873,3541,0.20000000298023224
1701761763.3805282,3626,0.0
1701761830.158578,3677,0.0
1701761851.651839,3691,0.10000000149011612
1701761933.5455842,3756,0.0
1701761955.592696,3774,0.0
1701761997.909486,3813,0.0
1701762023.864819,3837,0.0
1701762086.1027079,3888,0.0
1701762107.2089841,3907,0.0
1701762279.27894,4053,0.10000000149011612
1701762299.756042,4064,0.10000000149011612
1701762321.200966,4078,0.10000000149011612
1701762366.42066,4115,0.20000000298023224
1701762385.4717388,4130,0.0
1701762406.841578,4143,0.20000000298023224
1701762489.792999,4212,0.10000000149011612
1701762513.267367,4231,0.10000000149011612
1701762653.372651,4341,0.20000000298023224
1701762675.828463,4355,0.0
1701762717.7692611,4385,0.0
1701762765.5193548,4427,0.10000000149011612
1701762786.121071,4442,0.10000000149011612
1701767189.08153,4713,0.0
1701767253.048843,4763,0.0
1701767301.0040479,4807,0.10000000149011612
1701767349.696398,4848,0.0
1701767636.623476,5033,0.0
1701767683.5713532,5076,0.0
1701767729.492529,5126,0.0
1701767775.93825,5174,0.30000001192092896
1701767916.751158,5318,0.10000000149011612
1701768033.325828,5434,0.0
1701768107.232192,5511,0.20000000298023224
1701768185.2141929,5596,0.20000000298023224
1701768210.744545,5618,0.0
1701768228.7396638,5636,0.30000001192092896
1701768399.560866,5787,0.0
1701768454.29157,5825,0.0
1701768480.68266,5847,0.0
1701768585.3761458,5927,0.0
1701768727.329663,6047,0.20000000298023224
1701768754.849076,6062,0.0
1701768930.370219,6203,0.10000000149011612
1701769078.1078038,6311,0.0
1701769106.628494,6330,0.20000000298023224
1701769290.9718359,6493,0.20000000298023224
1701769325.565835,6523,0.4000000059604645
1701769355.4814641,6548,0.0
1701769453.513823,6626,0.20000000298023224
1701769834.894568,6955,0.0
1701769974.597721,7085,0.10000000149011612
1701770029.7312682,7131,0.10000000149011612
1701770156.939914,7262,0.10000000149011612
1701770188.762728,7295,0.20000000298023224
1701770331.596407,7420,0.10000000149011612
1701770391.024145,7479,0.10000000149011612
1701770498.607889,7574,0.10000000149011612
1701770602.905452,7660,0.10000000149011612
1701770658.857915,7709,0.0
1701770689.587871,7739,0.0
1701770720.11028,7769,0.20000000298023224
1701770746.2835221,7788,0.20000000298023224
1701771023.931516,8041,0.20000000298023224
1701771053.417102,8060,0.0
1701771309.098479,8293,0.10000000149011612
1701771397.939378,8381,0.20000000298023224
1701771508.066154,8482,0.20000000298023224
1701771537.463457,8514,0.0
1701771742.2928169,8693,0.0
1701771773.980014,8730,0.10000000149011612
1701771890.787863,8835,0.0
1701771997.381749,8935,0.20000000298023224
1701772098.794195,9022,0.0
1701772129.288678,9056,0.10000000149011612
1701772215.966401,9135,0.0
1701772301.1667688,9216,0.10000000149011612
1701772357.640862,9272,0.10000000149011612
1701772437.0780401,9347,0.0
1701772524.679945,9427,0.20000000298023224
1701772637.8172019,9533,0.0
1701772694.999431,9590,0.10000000149011612
1701772748.7903948,9631,0.0
1701772859.572594,9735,0.0
1701772890.051027,9759,0.10000000149011612
1701772946.3287392,9813,0.0
1701773000.657269,9862,0.10000000149011612
1701773050.142926,9906,0.0
1701773162.754156,10011,0.4000000059604645
1701773279.580396,10112,0.10000000149011612
1701773307.241411,10140,0.0
1701773365.779928,10200,0.0
1701773509.0547788,10326,0.20000000298023224
1701773567.287793,10374,0.10000000149011612
1701773594.964129,10400,0.20000000298023224
1701773680.100246,10484,0.0
1701773734.170273,10532,0.0
1701773855.8239481,10641,0.0
1701773965.563667,10733,0.0
1701774082.371443,10831,0.0
1701774107.8940742,10850,0.20000000298023224
