Wall time,Step,Value
1701747704.003249,76,0.06767984479665756
1701747724.4648352,93,0.039462268352508545
1701747862.5505788,218,0.036411963403224945
1701747952.716546,296,0.03597232699394226
1701747978.598581,316,0.03482179343700409
1701748044.418947,377,0.044954344630241394
1701748068.593096,399,0.043670330196619034
1701748093.443629,422,0.04599527642130852
1701748136.982542,454,0.05111734941601753
1701748158.4965792,464,0.02423160895705223
1701748223.8396008,525,0.0741925984621048
1701748267.472127,558,0.12057500332593918
1701748502.246068,779,0.10292868316173553
1701748555.437846,825,0.15520595014095306
1701748714.8573608,971,0.1356646865606308
1701748737.304032,990,0.1687445342540741
1701748757.971553,1011,0.15793375670909882
1701748835.8534899,1077,0.1648981124162674
1701748888.0131872,1119,0.16227968037128448
1701748970.7236302,1195,0.205951988697052
1701749048.679822,1255,0.20551645755767822
1701749073.419942,1272,0.2130407989025116
1701749100.006399,1299,0.21958456933498383
1701749128.0077891,1330,0.20056287944316864
1701749188.371857,1387,0.21728524565696716
1701749219.844579,1418,0.23104031383991241
1701749248.4184918,1442,0.1775803565979004
1701749299.621769,1479,0.20821985602378845
1701749324.1268969,1498,0.2394205778837204
1701749403.338484,1558,0.25288280844688416
1701749505.247478,1636,0.2241508960723877
1701749553.448842,1667,0.23974326252937317
1701749633.784134,1742,0.2343718260526657
1701749714.3003771,1807,0.16607852280139923
1701749855.498157,1913,0.15951931476593018
1701750126.994195,2136,0.12661828100681305
1701750209.002709,2203,0.15404461324214935
1701750298.773189,2288,0.10555785149335861
1701750323.577869,2302,0.12274368852376938
1701750509.156588,2438,0.15979664027690887
1701750535.9483788,2467,0.09843938797712326
1701750586.292437,2505,0.17325861752033234
1701750705.7075222,2610,0.1313304454088211
1701750970.650056,2690,0.1264640837907791
1701751917.934988,2756,0.11072678864002228
1701751981.306001,2797,0.15160657465457916
1701752101.874808,2872,0.12780232727527618
1701752156.104224,2911,0.14621588587760925
1701752347.253799,3064,0.11401987075805664
1701752399.270745,3095,0.15868258476257324
1701752423.8321211,3121,0.1457449197769165
1701752447.407179,3140,0.0948551818728447
1701752529.064384,3200,0.14593541622161865
1701761447.55455,3373,0.13007979094982147
1701761470.1377878,3396,0.1281164139509201
1701761543.250604,3466,0.15579885244369507
1701761603.8498719,3508,0.1443445086479187
1701761646.662873,3541,0.11983674019575119
1701761763.3805282,3626,0.13059167563915253
1701761830.158578,3677,0.08221245557069778
1701761851.651839,3691,0.10127504914999008
1701761933.5455842,3756,0.1251092404127121
1701761955.592696,3774,0.11715284734964371
1701761997.909486,3813,0.07274641841650009
1701762023.864819,3837,0.08444841206073761
1701762086.1027079,3888,0.10522693395614624
1701762107.2089841,3907,0.12796536087989807
1701762279.27894,4053,0.11358428746461868
1701762299.756042,4064,0.08506474643945694
1701762321.200966,4078,0.10493585467338562
1701762366.42066,4115,0.08804485946893692
1701762385.4717388,4130,0.09019367396831512
1701762406.841578,4143,0.09373878687620163
1701762489.792999,4212,0.09402763098478317
1701762513.267367,4231,0.12888197600841522
1701762653.372651,4341,0.09450537711381912
1701762675.828463,4355,0.07357874512672424
1701762717.7692611,4385,0.10020902752876282
1701762765.5193548,4427,0.07696767896413803
1701762786.121071,4442,0.0983014851808548
1701767189.08153,4713,0.07940047979354858
1701767253.048843,4763,0.11427579820156097
1701767301.0040479,4807,0.0720321387052536
1701767349.696398,4848,0.06055062264204025
1701767636.623476,5033,0.07672242075204849
1701767683.5713532,5076,0.0884573683142662
1701767729.492529,5126,0.07723886519670486
1701767775.93825,5174,0.08148737251758575
1701767916.751158,5318,0.09198851883411407
1701768033.325828,5434,0.09779156744480133
1701768107.232192,5511,0.07577428221702576
1701768185.2141929,5596,0.09641175717115402
1701768210.744545,5618,0.09233749657869339
1701768228.7396638,5636,0.07333896309137344
1701768399.560866,5787,0.09386759251356125
1701768454.29157,5825,0.06680256128311157
1701768480.68266,5847,0.06148247793316841
1701768585.3761458,5927,0.06178836151957512
1701768727.329663,6047,0.07319847494363785
1701768754.849076,6062,0.06538032740354538
1701768930.370219,6203,0.057096242904663086
1701769078.1078038,6311,0.07943161576986313
1701769106.628494,6330,0.07553253322839737
1701769290.9718359,6493,0.06103990226984024
1701769325.565835,6523,0.07391174137592316
1701769355.4814641,6548,0.1015506237745285
1701769453.513823,6626,0.0723448172211647
1701769834.894568,6955,0.0628800019621849
1701769974.597721,7085,0.08054456114768982
1701770029.7312682,7131,0.059605229645967484
1701770156.939914,7262,0.06721829622983932
1701770188.762728,7295,0.06379065662622452
1701770331.596407,7420,0.05313926562666893
1701770391.024145,7479,0.05833275988698006
1701770498.607889,7574,0.060223545879125595
1701770602.905452,7660,0.07696700841188431
1701770658.857915,7709,0.052368320524692535
1701770689.587871,7739,0.06610044836997986
1701770720.11028,7769,0.032031770795583725
1701770746.2835221,7788,0.046553127467632294
1701771023.931516,8041,0.06048370525240898
1701771053.417102,8060,0.07299023866653442
1701771309.098479,8293,0.056979984045028687
1701771397.939378,8381,0.04355728253722191
1701771508.066154,8482,0.04797838255763054
1701771537.463457,8514,0.04240259528160095
1701771742.2928169,8693,0.05985904484987259
1701771773.980014,8730,0.03958607465028763
1701771890.787863,8835,0.0472770556807518
1701771997.381749,8935,0.042392387986183167
1701772098.794195,9022,0.042649537324905396
1701772129.288678,9056,0.0572228729724884
1701772215.966401,9135,0.062222033739089966
1701772301.1667688,9216,0.04066174104809761
1701772357.640862,9272,0.054227959364652634
1701772437.0780401,9347,0.04517935588955879
1701772524.679945,9427,0.07548768073320389
1701772637.8172019,9533,0.04360237345099449
1701772694.999431,9590,0.03063698299229145
1701772748.7903948,9631,0.03975103795528412
1701772859.572594,9735,0.03785601630806923
1701772890.051027,9759,0.03367503359913826
1701772946.3287392,9813,0.039718788117170334
1701773000.657269,9862,0.04724717140197754
1701773050.142926,9906,0.032753363251686096
1701773162.754156,10011,0.038954414427280426
1701773279.580396,10112,0.029034875333309174
1701773307.241411,10140,0.046287134289741516
1701773365.779928,10200,0.048503611236810684
1701773509.0547788,10326,0.041802581399679184
1701773567.287793,10374,0.03490952402353287
1701773594.964129,10400,0.043553274124860764
1701773680.100246,10484,0.032895732671022415
1701773734.170273,10532,0.027061620727181435
1701773855.8239481,10641,0.03877994045615196
1701773965.563667,10733,0.03821808099746704
1701774082.371443,10831,0.03678259998559952
1701774107.8940742,10850,0.029566306620836258
1701774143.546654,10880,0.046083129942417145
1701774229.765044,10960,0.03928397223353386
1701774268.793795,10983,0.043122801929712296
1701774310.938972,11010,0.0422934852540493
1701774565.755869,11201,0.06528931856155396
1701774606.812161,11239,0.04209519177675247
